index,transaction.date,ip.address,buyer.username,product.id
281,24/12/2008 05:20 PM,97.214.35.240,Legalchick,AVpiFC-LilAPnD_xAgKu
282,19/02/2010 12:17 PM,33.178.60.190,rochrunner3,AVpfnp8HLJeJML43AmVi
283,15/10/2014 06:51 AM,185.95.202.49,Nicn,AVpe5iL11cnluZ0-ZVzB
284,24/05/2014 10:27 PM,104.149.25.77,Kells,AVpiFC-LilAPnD_xAgKu
285,02/11/2016 02:08 AM,198.161.87.22,dave,AVsRhL-fQMlgsOJE6zvB
286,05/01/2017 12:26 PM,41.150.254.9,Qwowee,AVpgF1BOilAPnD_xnTsK
287,21/08/2013 03:11 AM,247.48.206.105,Alberto,AVpg8GjjLJeJML43Uplr
288,06/10/2016 05:22 AM,145.41.45.128,James H. Park,AVpfjP9uilAPnD_xdy6-
289,11/04/2018 08:18 PM,73.61.6.255,GeeBk,AVpfVI9wilAPnD_xZxH-
290,23/06/2015 04:20 PM,182.254.160.86,alonso,AVpg8i6NilAPnD_xzQdN
291,18/03/2013 01:09 PM,208.219.105.16,RobS1,AV4GShTMvKc47QAVrFsX
292,25/07/2010 06:28 PM,62.133.115.85,Jazzycat,AVphzgbJLJeJML43fA0o
293,05/10/2013 12:27 PM,213.116.54.217,KBActive,AVpfVI9wilAPnD_xZxH-
294,13/04/2016 01:11 AM,103.45.231.236,Scoobella,AVpgGPyq1cnluZ0-wbTJ
295,18/08/2014 08:21 AM,85.90.61.217,Janabi,AVpiFC-LilAPnD_xAgKu
296,14/08/2016 08:53 PM,104.46.226.3,RanchoGenesis,AVpfnp8HLJeJML43AmVi
297,19/04/2012 08:42 AM,177.41.120.248,fixx,AVphRsH11cnluZ0-Agzr
298,30/08/2017 04:56 PM,214.39.223.9,pumpkin,AV1YFmcQglJLPUi8IGd1
299,27/12/2014 07:37 PM,229.187.69.238,Jewls7182,AVpivePGilAPnD_xHH0l
300,03/03/2010 02:43 AM,47.44.253.198,makqc293,AV4GShTMvKc47QAVrFsX
301,12/03/2015 05:07 PM,205.51.96.70,Bronco7794,AVpg8i6NilAPnD_xzQdN
302,31/07/2011 05:19 PM,236.33.42.71,fixx,AVpfjP9uilAPnD_xdy6-
303,17/08/2010 04:26 PM,228.35.105.50,Raiders,AVpg59zyilAPnD_xyv3y
304,13/11/2014 08:58 PM,68.122.145.155,chenowitz,AVpivePGilAPnD_xHH0l
305,23/02/2016 03:47 PM,235.82.190.31,Coolwip,AVpfnp8HLJeJML43AmVi
306,05/07/2017 05:50 PM,80.221.226.234,DEW2003,AVsRhL-fQMlgsOJE6zvB
307,16/05/2017 12:15 PM,110.97.154.118,Sullivaniac,AVpf24SVLJeJML43FAIX
308,13/10/2012 09:54 AM,102.228.227.134,Robby1051,AVpio2wSilAPnD_xGGln
309,06/10/2013 04:31 AM,172.108.173.109,anonymous,AVpgGPyq1cnluZ0-wbTJ
310,22/11/2015 08:18 PM,225.0.50.28,beth,AVpgswjcLJeJML43Ro-G
311,17/08/2013 06:53 AM,57.37.84.241,Bryce,AVwvGPRyU2_QcyX9R3FW
312,19/03/2009 07:28 PM,233.137.144.171,OpsDoc1,AVpg8GjjLJeJML43Uplr
313,22/01/2018 11:14 AM,39.26.130.43,T0902,AVpjedgc1cnluZ0-W4NI
314,14/03/2016 05:35 PM,95.139.142.192,Curt,AV13V_i2glJLPUi8PFgb
315,22/10/2014 09:00 PM,32.97.51.242,Donovan,AVpiEA1f1cnluZ0-JaoG
316,08/07/2008 02:34 PM,235.217.145.196,CharlieG,AV13V_i2glJLPUi8PFgb
317,07/03/2017 12:46 AM,173.37.126.185,inTheKnow,AVpiAzN7ilAPnD_x_wOJ
318,16/04/2009 08:12 AM,113.149.111.26,ByWilliam,AVpgswjcLJeJML43Ro-G
319,06/04/2012 05:05 AM,161.133.25.135,Jafcn,AVpgnnzJilAPnD_xu_7Q
320,19/04/2018 01:53 PM,151.115.75.177,everton1985,AVpfnp8HLJeJML43AmVi
321,22/01/2011 09:59 PM,74.15.52.38,anonymous,AVpe7vI_ilAPnD_xRMq2
322,27/05/2013 07:58 PM,116.77.79.71,Sneedyreedy,AVpgMuGwLJeJML43KY_c
323,08/12/2014 07:50 AM,36.202.44.146,ByLucas P.,AVpgMuGwLJeJML43KY_c
324,31/08/2010 09:40 AM,249.34.103.51,fishingdude,AVpiAzN7ilAPnD_x_wOJ
325,05/09/2008 12:27 AM,185.77.85.19,Superwildcard,AVpgGPyq1cnluZ0-wbTJ
326,29/09/2010 06:11 PM,44.164.191.218,Ranger1,AVpgMuGwLJeJML43KY_c
327,28/02/2014 12:14 AM,16.109.182.67,JWilliams,AVpe9BGF1cnluZ0-annA
328,08/07/2016 12:35 PM,176.218.124.238,CATIII,AVphRsH11cnluZ0-Agzr
329,30/01/2018 11:27 PM,163.119.223.244,Thaibob,AVpfuJ4pilAPnD_xhDyM
330,24/02/2008 02:48 PM,122.217.29.73,hokie00,AV2Zps11GV-KLJ3al16A
331,17/06/2012 08:26 AM,132.145.120.37,Playmore,AVpgnnzJilAPnD_xu_7Q
332,21/06/2009 07:01 PM,71.170.109.186,Red85,AVpi-P111cnluZ0-SVqq
333,18/11/2008 04:41 AM,71.219.63.179,Bart,AVpiEA1f1cnluZ0-JaoG
334,18/06/2012 12:23 PM,138.232.40.9,TREED20,AVpfnuDailAPnD_xfKZY
335,20/05/2009 03:30 AM,71.221.20.150,Stevr,AVpiFC-LilAPnD_xAgKu
336,30/06/2011 10:06 AM,11.249.199.7,docdc,AVpjedgc1cnluZ0-W4NI
337,28/12/2008 04:27 AM,119.57.229.221,drlambert,AVpgjaudilAPnD_xuDKC
338,24/05/2009 03:39 PM,104.183.134.27,Adam,AVpgnnzJilAPnD_xu_7Q
339,05/08/2012 09:58 AM,181.79.157.158,Jess,AVpftC_FLJeJML43CLs8
340,14/02/2010 02:03 AM,102.110.115.167,ByM. R. Simmons,AVpiUMISilAPnD_xC-hu
341,19/12/2013 05:21 PM,115.193.161.137,Calvib,AVpjedgc1cnluZ0-W4NI
342,20/01/2017 09:02 AM,112.29.102.14,Dylnel,AVpivePGilAPnD_xHH0l
343,14/12/2012 04:37 AM,217.127.254.48,kc24,AVpfKRGKLJeJML433rPX
344,28/04/2011 08:49 PM,65.33.26.21,ByKorey Green,AVpiFC-LilAPnD_xAgKu
345,26/07/2008 12:14 PM,20.22.108.131,Vallenrealty,AVpfIjJULJeJML433Ga2
346,04/07/2010 08:08 PM,158.170.70.163,Idontwantanickname,AVpgswjcLJeJML43Ro-G
347,22/04/2015 05:00 AM,240.53.236.196,EliteMember,AV1YFmcQglJLPUi8IGd1
348,21/05/2014 01:54 AM,41.205.124.154,soonerman504,AWIm0C3TYSSHbkXwx3S6
349,31/05/2016 05:59 PM,250.39.113.194,Brandonmellgren,AVpg59zyilAPnD_xyv3y
350,18/09/2009 04:44 AM,174.249.120.216,Tony87100,AVpi-P111cnluZ0-SVqq
351,13/05/2016 04:17 AM,86.12.51.33,Reb25,AV15fqDs-jtxr-f38R4C
352,23/09/2017 10:45 AM,129.215.176.154,Cbsears21,AVpgMuGwLJeJML43KY_c
353,24/10/2010 09:41 PM,243.49.29.10,Underpar,AV1YFmcQglJLPUi8IGd1
354,25/01/2016 02:54 PM,119.228.234.69,ElectronicJunkie,AVsRhL-fQMlgsOJE6zvB
355,24/01/2017 06:41 PM,28.116.142.113,LoBo2015,AVpfnp8HLJeJML43AmVi
356,08/01/2015 06:09 PM,12.233.66.66,Delkys8039,AVpjI0B41cnluZ0-T5TH
357,02/10/2011 06:17 AM,134.206.121.23,tjwilliams,AVpfjP9uilAPnD_xdy6-
358,20/06/2012 12:02 PM,17.31.212.243,Legoboymusicrox,AVqlHaLknnc1JgDc3m5y
359,26/08/2011 10:05 AM,134.229.148.180,sometechyguy,AVpi-P111cnluZ0-SVqq
360,11/12/2010 04:32 AM,174.8.223.37,WilliamV,AVpfgGwSLJeJML43-VCn
361,10/08/2015 03:30 PM,109.28.113.76,ByGregory L. Robinson,AVpfgGwSLJeJML43-VCn
362,08/09/2012 08:48 AM,64.143.236.60,Golfdog85,AVpiEA1f1cnluZ0-JaoG
363,22/11/2015 03:06 PM,201.234.64.193,JameyD,AVpe8ZRY1cnluZ0-aY4H
364,04/08/2017 11:49 AM,169.33.230.127,Craznurs86,AVpi-P111cnluZ0-SVqq
365,07/09/2008 07:07 PM,200.41.218.208,thatoneguy,AVpiAzN7ilAPnD_x_wOJ
366,20/01/2018 01:26 PM,205.96.153.235,dmayf,AVpe9BGF1cnluZ0-annA
367,02/10/2014 02:08 PM,156.88.249.3,Greeneteam5,AVpfVI9wilAPnD_xZxH-
368,04/08/2011 11:38 AM,102.48.11.228,Wonderfyl,AVpjedgc1cnluZ0-W4NI
369,25/07/2010 10:24 AM,76.137.20.32,Amber,AV2Zps11GV-KLJ3al16A
370,31/10/2012 05:31 PM,94.175.91.16,rmk023,AVpg59zyilAPnD_xyv3y
371,22/03/2009 04:47 PM,238.247.237.252,BySimon,AVpg8i6NilAPnD_xzQdN
372,25/09/2012 01:58 AM,119.17.53.62,ash12,AVpfVI9wilAPnD_xZxH-
373,07/09/2013 12:46 AM,85.8.229.82,vansta,AVpf2pgLilAPnD_xjed4
374,21/04/2009 06:36 PM,155.242.109.59,Sashatheone,AVpfgGwSLJeJML43-VCn
375,20/12/2016 10:23 PM,179.29.70.89,Glnewell,AVpe7vI_ilAPnD_xRMq2
376,13/01/2010 02:07 PM,98.226.104.161,Grandpa,AVpfKRGKLJeJML433rPX
377,21/04/2012 03:19 PM,214.249.145.42,Joanne,AVphzgbJLJeJML43fA0o
378,14/08/2017 08:04 PM,249.20.229.28,badymuka,AVpfnuDailAPnD_xfKZY
379,11/03/2013 07:01 PM,225.19.254.45,semigeeksmart,AVpiFC-LilAPnD_xAgKu
380,11/08/2010 09:12 PM,11.131.233.241,BUDDY,AV4GShTMvKc47QAVrFsX
381,22/03/2015 10:52 PM,116.39.137.251,Yesi,AVpfKRGKLJeJML433rPX
382,19/02/2016 10:06 AM,56.179.151.201,rugbuy,AVpe5iL11cnluZ0-ZVzB
383,09/07/2012 06:16 PM,82.54.188.199,Ralley,AV15fqDs-jtxr-f38R4C
384,16/04/2017 04:35 AM,191.128.90.163,beartraprr,AV15fqDs-jtxr-f38R4C
385,19/03/2018 11:16 PM,103.232.64.51,edwind,AVpgswjcLJeJML43Ro-G
386,01/04/2017 10:40 AM,58.85.34.232,Jiti,AVpf2pgLilAPnD_xjed4
387,04/10/2016 12:58 PM,159.119.57.37,auspin,AVpjI0B41cnluZ0-T5TH
388,23/02/2016 02:03 PM,123.220.199.66,mikeazure,AVpi-P111cnluZ0-SVqq
389,06/03/2018 06:43 AM,72.243.42.3,MegaV,AVpgMuGwLJeJML43KY_c
390,11/09/2014 09:52 PM,197.182.2.217,Dexter,AV1YFmcQglJLPUi8IGd1
391,23/08/2012 05:22 PM,90.43.80.66,TMElite,AVwvGPRyU2_QcyX9R3FW
392,25/03/2010 02:25 AM,247.61.225.23,Dash001,AVwvGPRyU2_QcyX9R3FW
393,09/10/2016 05:37 PM,129.37.68.16,PCGeec,AVpe5iL11cnluZ0-ZVzB
394,26/05/2014 06:27 PM,106.110.156.149,Geomorph,AVpio2wSilAPnD_xGGln
395,03/02/2014 09:18 AM,90.32.15.58,Frank,AVpjedgc1cnluZ0-W4NI
396,19/05/2015 09:27 PM,148.103.2.232,Ruth,AVpe8ZRY1cnluZ0-aY4H
397,13/05/2013 08:04 PM,151.198.88.199,mark,AVpgGPyq1cnluZ0-wbTJ
398,01/12/2017 04:23 AM,93.224.250.30,libra44,AVpf2pgLilAPnD_xjed4
399,26/10/2012 08:13 AM,37.197.113.37,RickMcD,AVpgMuGwLJeJML43KY_c
400,28/11/2011 04:09 PM,103.135.162.168,JimC,AVpe5iL11cnluZ0-ZVzB
401,18/12/2013 05:32 AM,201.211.105.213,Josehfvspw77,AVpg8i6NilAPnD_xzQdN
402,06/04/2011 04:31 PM,140.148.33.84,pstone,AVpfVI9wilAPnD_xZxH-
403,16/12/2011 06:38 AM,185.14.6.117,Optimus1812,AVpgMuGwLJeJML43KY_c
404,26/02/2010 05:53 PM,253.190.235.32,tamiam,AWIm0C3TYSSHbkXwx3S6
405,26/02/2010 10:46 PM,196.156.135.170,ByRichard A. Evans,AVpe5iL11cnluZ0-ZVzB
406,13/04/2008 01:26 PM,175.217.47.207,GrahamDogg,AVpi-P111cnluZ0-SVqq
407,17/12/2011 05:11 PM,1.50.171.173,Sheba,AVpgnnzJilAPnD_xu_7Q
408,11/09/2014 11:49 AM,210.193.220.137,Penpen,AVpiUMISilAPnD_xC-hu
409,24/11/2012 03:20 AM,28.206.44.85,Michelekat,AVpe7vI_ilAPnD_xRMq2
410,25/05/2014 07:22 AM,218.183.49.242,JulieR,AVpio2wSilAPnD_xGGln
411,01/09/2011 07:29 PM,252.246.66.134,JulieR,AV1YFmcQglJLPUi8IGd1
412,18/12/2012 10:47 AM,18.99.174.129,Mickey,AVpgGPyq1cnluZ0-wbTJ
413,03/03/2013 07:51 PM,157.94.172.3,gadgetmaster321,AVpe7vI_ilAPnD_xRMq2
414,27/07/2014 11:03 AM,20.29.52.144,Master,AVpfIjJULJeJML433Ga2
415,20/03/2017 05:31 PM,214.223.6.143,ralphmi,AVpgnnzJilAPnD_xu_7Q
416,05/08/2016 06:22 AM,35.115.57.234,Pj1969,AVpg8i6NilAPnD_xzQdN
417,24/05/2010 12:38 PM,186.110.161.71,Kitastic,AVpg8GjjLJeJML43Uplr
418,30/06/2015 05:56 PM,188.133.130.74,Yogurtslinger,AVpf2pgLilAPnD_xjed4
419,23/11/2010 11:48 PM,20.36.37.105,Aneil,AVpfVJXu1cnluZ0-iwTT
420,22/03/2016 08:15 PM,13.163.44.13,mtntv,AVpivePGilAPnD_xHH0l
421,07/12/2010 10:29 PM,115.68.229.201,bestbuymike,AVpivePGilAPnD_xHH0l
422,15/12/2008 06:57 PM,95.245.185.107,LandEMommy,AVpfjP9uilAPnD_xdy6-
423,28/12/2011 02:49 AM,21.68.139.114,Whizz28,AVpio2wSilAPnD_xGGln
424,19/03/2017 01:49 PM,40.89.204.160,RNRJUNK,AVpivePGilAPnD_xHH0l
425,26/03/2009 02:17 AM,82.91.95.79,ByCarl K.,AVpe8ZRY1cnluZ0-aY4H
426,08/08/2008 03:47 PM,101.56.127.187,RacerX,AVpg59zyilAPnD_xyv3y
427,10/07/2012 06:00 PM,170.61.55.45,mnrw,AVpe5iL11cnluZ0-ZVzB
428,30/09/2017 02:37 PM,43.193.185.6,thelifepro,AVqlHaLknnc1JgDc3m5y
429,04/09/2012 08:15 PM,231.235.201.225,Tazz,AVpio2wSilAPnD_xGGln
430,13/03/2017 01:48 PM,35.106.128.171,MeMe,AVpjI0B41cnluZ0-T5TH
431,05/10/2008 11:30 AM,8.228.44.234,Sven937,AVpiEA1f1cnluZ0-JaoG
432,19/10/2013 07:23 AM,41.179.103.67,Dennisjl,AVzNjwZZ-jtxr-f3yc_y
433,10/04/2018 10:35 PM,229.201.80.193,Riggs83,AVpgjaudilAPnD_xuDKC
434,17/09/2013 09:06 PM,229.147.72.230,BJPr,AVpg59zyilAPnD_xyv3y
435,02/01/2010 01:35 AM,149.21.19.182,Shawnfl,AVpf24SVLJeJML43FAIX
436,07/02/2017 11:39 PM,196.214.151.36,BillyG240,AVpfgGwSLJeJML43-VCn
437,22/05/2017 10:31 PM,92.193.10.89,JamesC,AVpiEA1f1cnluZ0-JaoG
438,21/01/2014 01:43 PM,114.51.53.215,MattS,AVpe8ZRY1cnluZ0-aY4H
439,02/01/2016 04:21 PM,110.171.157.91,tommygun,AVphzgbJLJeJML43fA0o
440,23/08/2013 01:57 AM,183.80.224.46,DeniseL,AVpfnp8HLJeJML43AmVi
441,04/08/2014 12:29 PM,127.2.54.210,Dprovience,AVpf2pgLilAPnD_xjed4
442,08/03/2015 02:00 AM,127.34.228.242,kayveegee,AVpfnuDailAPnD_xfKZY
443,05/10/2013 10:36 PM,96.249.208.103,Njterp1996,AVpfjP9uilAPnD_xdy6-
444,15/04/2015 12:57 PM,26.136.240.104,ThatGuyInVa,AVpjI0B41cnluZ0-T5TH
445,20/04/2014 03:39 AM,8.213.179.154,Yang,AVpfIjJULJeJML433Ga2
446,15/11/2012 03:25 PM,9.38.238.98,thedishman,AVpe7vI_ilAPnD_xRMq2
447,02/11/2013 12:42 PM,155.17.243.152,W1ngnut43v3r,AVpe8ZRY1cnluZ0-aY4H
448,19/12/2011 05:30 AM,117.124.220.168,weems,AVpg59zyilAPnD_xyv3y
449,12/01/2017 10:31 AM,66.166.166.225,Dave,AVpjedgc1cnluZ0-W4NI
450,23/07/2017 06:12 AM,194.126.34.94,HeyItsChief,AVpg8i6NilAPnD_xzQdN
451,15/07/2010 09:56 AM,46.29.186.89,Curtk,AV1YFmcQglJLPUi8IGd1
452,13/06/2017 08:40 PM,143.73.96.242,function12,AVpiFC-LilAPnD_xAgKu
453,08/09/2012 06:03 AM,165.195.248.100,GeeBk,AVpe9BGF1cnluZ0-annA
454,17/04/2009 12:44 PM,145.5.183.53,Stevr,AVpfjP9uilAPnD_xdy6-
455,06/04/2008 03:26 PM,92.238.228.172,Mechbfv,AVsRhL-fQMlgsOJE6zvB
456,19/02/2008 08:11 PM,191.162.235.37,Tante Maren Maren,AVzNjwZZ-jtxr-f3yc_y
457,28/07/2017 07:55 PM,80.178.3.206,Jdoria33,AV13V_i2glJLPUi8PFgb
458,07/04/2018 05:30 PM,222.105.119.119,Dang19,AVpfgGwSLJeJML43-VCn
459,12/11/2011 11:08 AM,135.84.120.50,ByZoomie,AV2Zps11GV-KLJ3al16A
460,04/09/2013 12:23 PM,127.87.129.131,pham,AVpfnp8HLJeJML43AmVi
461,04/04/2012 01:39 PM,45.31.13.88,ash12,AVpfnuDailAPnD_xfKZY
462,17/03/2016 10:18 PM,184.225.132.18,oilslick,AVpfKRGKLJeJML433rPX
463,25/08/2011 06:30 PM,202.185.183.234,Lynette,AVwvGPRyU2_QcyX9R3FW
464,23/02/2017 05:12 PM,220.224.76.139,Austinspikes,AVpiFC-LilAPnD_xAgKu
465,24/04/2013 07:32 AM,251.244.143.118,TiLtEd,AV4GShTMvKc47QAVrFsX
466,16/07/2013 09:33 PM,75.107.235.252,CJSD,AVpgMuGwLJeJML43KY_c
467,28/08/2009 12:26 PM,233.189.50.18,Lily,AV15fqDs-jtxr-f38R4C
468,12/01/2017 08:30 AM,120.102.96.226,Tmoore15,AVpivePGilAPnD_xHH0l
469,19/02/2018 11:53 PM,61.132.192.3,Randy1,AVpf24SVLJeJML43FAIX
470,05/10/2015 12:54 AM,126.33.10.106,RS232 port,AWIm0C3TYSSHbkXwx3S6
471,29/10/2016 11:04 PM,237.132.91.6,rock3r,AVpgswjcLJeJML43Ro-G
472,22/02/2014 05:58 PM,110.227.114.189,aslam,AVpe7vI_ilAPnD_xRMq2
473,19/02/2010 03:28 PM,227.139.181.64,Mello2,AVphUeKeilAPnD_x3-Be
474,14/02/2012 11:24 AM,185.96.82.241,Erik,AVpe7vI_ilAPnD_xRMq2
475,16/10/2011 01:00 AM,167.177.116.217,Wml0132,AVpjI0B41cnluZ0-T5TH
476,26/12/2015 04:33 AM,34.211.172.70,BestBuyFanatic,AVphUeKeilAPnD_x3-Be
477,12/07/2008 04:06 PM,26.249.172.227,DAna,AVpi-P111cnluZ0-SVqq
478,04/01/2017 08:55 PM,242.158.74.184,Pictureman,AVpf24SVLJeJML43FAIX
479,17/05/2014 04:12 AM,241.147.237.167,weinbeja,AVpfuJ4pilAPnD_xhDyM
480,23/05/2011 09:13 AM,84.170.15.33,RobMacGuyNJ,AV15fqDs-jtxr-f38R4C
481,21/06/2015 12:29 PM,162.1.113.48,OsOrOjO,AVpg59zyilAPnD_xyv3y
482,18/04/2016 02:52 AM,33.237.37.125,cowleywag,AWIm0C3TYSSHbkXwx3S6
483,26/04/2015 05:30 AM,76.19.75.174,clpkat,AVpgMuGwLJeJML43KY_c
484,27/01/2012 04:49 AM,145.63.239.30,RohithG,AVpgGPyq1cnluZ0-wbTJ
485,07/11/2010 11:30 AM,27.93.137.147,Gunners,AVpfuJ4pilAPnD_xhDyM
486,17/10/2011 10:26 AM,208.130.167.51,Freddy,AVpiUMISilAPnD_xC-hu
487,14/01/2017 07:46 PM,23.235.147.76,Sean310,AV15fqDs-jtxr-f38R4C
488,27/04/2013 10:19 PM,133.166.122.179,BostonStrong,AVpiUMISilAPnD_xC-hu
489,20/01/2013 11:47 AM,119.135.242.62,gretch,AVphzgbJLJeJML43fA0o
490,21/03/2016 07:17 AM,10.87.60.185,j9marley,AVpjI0B41cnluZ0-T5TH
491,15/06/2015 05:20 AM,99.239.95.112,TheLionKing,AVpfgGwSLJeJML43-VCn
492,01/03/2017 10:35 AM,169.235.251.137,vhewitt29,AVpfIjJULJeJML433Ga2
493,28/09/2008 08:00 PM,187.13.159.175,Danny,AVpgF1BOilAPnD_xnTsK
494,21/07/2011 02:58 AM,241.203.116.213,Speedygreene,AVzNjwZZ-jtxr-f3yc_y
495,17/12/2009 05:50 PM,147.216.188.213,Kirkret,AVpfVI9wilAPnD_xZxH-
496,04/12/2008 04:30 AM,123.120.125.175,cracineo,AVpfKRGKLJeJML433rPX
497,27/10/2010 06:45 PM,82.155.66.8,Nathan,AVpf24SVLJeJML43FAIX
498,04/11/2014 03:54 PM,245.104.120.60,Mari,AVpiUMISilAPnD_xC-hu
499,26/04/2012 11:59 PM,19.164.115.77,Jusgooninit,AVpgGPyq1cnluZ0-wbTJ
500,09/12/2010 03:25 PM,106.237.38.139,IceCream33,AWIm0C3TYSSHbkXwx3S6
501,22/12/2016 10:16 AM,143.232.31.47,dealofdaybuyr,AVpfnp8HLJeJML43AmVi
502,14/03/2017 02:01 PM,13.63.99.216,Bernie,AVpiAzN7ilAPnD_x_wOJ
503,05/09/2012 04:55 PM,83.244.122.165,Antone,AVpfKRGKLJeJML433rPX
504,22/05/2013 03:14 PM,80.225.244.57,njrmv,AV4GShTMvKc47QAVrFsX
505,21/02/2017 10:06 PM,99.181.115.25,agemmanjw,AVpe8ZRY1cnluZ0-aY4H
506,01/12/2009 10:20 PM,89.17.100.4,ByBrock Krakat,AVpjI0B41cnluZ0-T5TH
507,24/07/2012 05:59 PM,101.159.82.207,Speaker,AVpf2pgLilAPnD_xjed4
508,05/03/2013 05:13 AM,173.176.225.221,Phillysounds,AVphzgbJLJeJML43fA0o
509,06/11/2011 12:33 AM,6.2.8.0,nftyw,AVpe9BGF1cnluZ0-annA
510,14/04/2018 08:30 AM,74.47.54.252,Calush,AVpgnnzJilAPnD_xu_7Q
511,13/03/2013 06:16 PM,103.220.227.32,Byfloodplain,AVpgGPyq1cnluZ0-wbTJ
512,08/09/2016 06:35 PM,40.249.52.105,ArmoredIndy,AVpgGPyq1cnluZ0-wbTJ
513,25/12/2015 11:43 AM,118.217.54.30,Anna,AVpe5iL11cnluZ0-ZVzB
514,27/03/2013 05:27 AM,209.193.60.177,xPur3,AVpjedgc1cnluZ0-W4NI
515,19/06/2015 06:38 AM,161.164.236.163,ThatOneGuyRyan,AVpiEA1f1cnluZ0-JaoG
516,01/08/2014 09:12 AM,128.76.80.0,JMBJR,AVpjedgc1cnluZ0-W4NI
517,16/05/2008 08:30 AM,24.200.240.7,Tiger,AVpivePGilAPnD_xHH0l
518,24/08/2010 04:11 AM,55.105.191.102,ferris,AVpi-P111cnluZ0-SVqq
519,30/03/2009 02:44 AM,154.219.71.82,Dedicated,AVpivePGilAPnD_xHH0l
520,03/07/2008 09:56 AM,107.191.63.121,Slouge,AWIm0C3TYSSHbkXwx3S6
521,17/07/2014 06:22 AM,251.104.19.161,ByChristopher,AVpfnp8HLJeJML43AmVi
522,30/08/2017 09:46 AM,123.248.215.52,Arcadiy Kantor,AV2Zps11GV-KLJ3al16A
523,02/12/2016 04:23 AM,157.196.210.5,ByJean Hnasko,AVpjI0B41cnluZ0-T5TH
524,05/12/2016 10:52 AM,91.249.145.65,Jamey,AVpjI0B41cnluZ0-T5TH
525,17/06/2008 08:35 AM,237.67.159.190,Cynthia,AVpg8GjjLJeJML43Uplr
526,05/06/2011 01:14 AM,158.106.250.176,esalesdsi,AVwvGPRyU2_QcyX9R3FW
527,26/10/2008 03:30 PM,20.104.174.249,Doug,AVsRhL-fQMlgsOJE6zvB
528,14/07/2015 12:08 PM,144.89.136.39,ByBill Luukkonen,AVsRhL-fQMlgsOJE6zvB
529,07/10/2011 09:13 AM,249.76.44.119,tech123guy,AVpjI0B41cnluZ0-T5TH
530,11/02/2010 06:23 PM,144.142.29.250,mjmbond,AVpfuJ4pilAPnD_xhDyM
531,08/12/2008 05:18 PM,226.199.168.225,Northcarolina50,AVphRsH11cnluZ0-Agzr
532,06/07/2008 12:27 PM,225.117.186.74,FrankFrankie,AVpiEA1f1cnluZ0-JaoG
533,25/12/2013 12:44 AM,76.180.23.105,usasf,AVpfnp8HLJeJML43AmVi
534,08/12/2014 01:21 PM,174.150.47.129,bluejet,AVpftC_FLJeJML43CLs8
535,30/11/2009 03:02 AM,113.104.138.210,Palteos,AV2Zps11GV-KLJ3al16A
536,08/07/2008 04:54 PM,79.125.214.32,Joeyslats,AVpiUMISilAPnD_xC-hu
537,14/02/2012 07:22 AM,122.26.141.253,Ambrosio,AVpgGPyq1cnluZ0-wbTJ
538,16/11/2015 05:29 AM,127.125.12.249,pocawade,AV15fqDs-jtxr-f38R4C
539,10/08/2012 01:22 PM,224.138.168.105,Mluke,AVpgF1BOilAPnD_xnTsK
540,25/07/2013 07:07 PM,189.97.241.98,PhilB,AVpio2wSilAPnD_xGGln
541,10/01/2017 07:27 PM,34.134.124.104,ColoradoKen,AVphUeKeilAPnD_x3-Be
542,14/03/2018 05:05 PM,247.17.116.58,DomG,AVpiAzN7ilAPnD_x_wOJ
543,20/11/2015 05:01 PM,104.44.2.118,kayveegee,AVpfIjJULJeJML433Ga2
544,11/03/2011 08:29 AM,219.112.133.68,Maui,AVpgswjcLJeJML43Ro-G
545,02/09/2011 09:38 AM,101.170.217.166,Ernest,AVpftC_FLJeJML43CLs8
546,12/04/2015 11:47 PM,71.79.81.133,MelibellZ,AVpfjP9uilAPnD_xdy6-
547,11/01/2017 07:20 AM,225.152.228.158,Goody,AVphRsH11cnluZ0-Agzr
548,16/09/2011 06:31 PM,69.155.190.77,49erJim,AVpi-P111cnluZ0-SVqq
549,23/11/2010 12:19 AM,120.247.73.209,JabaLady,AVpe7vI_ilAPnD_xRMq2
550,22/09/2015 06:22 PM,119.108.176.49,gbobcat,AVpe5iL11cnluZ0-ZVzB
551,24/03/2014 04:27 AM,199.177.5.120,GL1952,AV1YFmcQglJLPUi8IGd1
552,23/10/2010 04:34 AM,37.80.36.151,SolitudeLover,AVpgGPyq1cnluZ0-wbTJ
553,03/10/2010 11:08 AM,217.58.124.116,alex2588,AVpgF1BOilAPnD_xnTsK
554,23/09/2010 08:03 AM,79.71.187.238,Sneedyreedy,AVpfKRGKLJeJML433rPX
555,09/12/2010 06:27 PM,131.104.110.67,Anonymous,AVpf24SVLJeJML43FAIX
556,16/03/2010 04:34 PM,20.199.33.178,Radioman,AVpiFC-LilAPnD_xAgKu
557,03/07/2010 10:50 AM,223.21.137.222,GWoldguy,AVpfnp8HLJeJML43AmVi
558,16/09/2009 01:16 AM,112.149.173.138,BADPIECE,AVpgGPyq1cnluZ0-wbTJ
559,14/08/2013 05:02 AM,255.242.175.193,Monilove,AVpjedgc1cnluZ0-W4NI
560,15/06/2011 12:33 PM,62.228.208.48,Carol,AVpftC_FLJeJML43CLs8
561,18/09/2015 03:23 AM,221.113.80.10,Bob101,AVwvGPRyU2_QcyX9R3FW
